11414895,12/06/2014 04:09,[RMS] Attempted Burglary-Felony,1516 SUTTER ST  VALLEJO CA 94590,
11414892,12/06/2014 01:40,[RMS] Burglary,1183 PORTER ST  VALLEJO CA 94590,
11414890,12/05/2014 23:34,[RMS] Burglary,1177 PORTER ST  VALLEJO CA 94590,
11414874,12/05/2014 13:05,[RMS] Burglary,517 WHITNEY AV  VALLEJO CA 94589,
11414873,12/05/2014 12:10,[RMS] Burglary,1080 LINCOLN ROAD EAST  VALLEJO CA 94591,Place: PUBLIC STORAGE
11414863,12/05/2014 07:28,[RMS] Attempted Burglary-Felony,142 ERIN DR  VALLEJO CA 94589,
11414854,12/04/2014 22:45,[RMS] Burglary,2851 REDWOOD PW  VALLEJO CA,
11414857,12/04/2014 22:38,[RMS] Burglary,1181 PORTER ST  VALLEJO CA 94590,Place: SILVER OAK TRADE INC
11414853,12/04/2014 19:47,[RMS] Burglary,1382 OAKWOOD AV  VALLEJO CA 94591,Place: @SECURITY CHK
11414850,12/04/2014 15:56,[RMS] Burglary,297 LONGRIDGE DR  VALLEJO CA 94591,Place: JONES RESIDENCE
11414986,12/04/2014 15:25,[RMS] Burglary,101 FAIRVIEW AV  VALLEJO CA 94589,
11414990,12/04/2014 14:01,[RMS] Burglary,265 MINI DR  VALLEJO CA 94589,Place: PUBLIC STORAGE
11414771,12/03/2014 11:53,[RMS] Burglary,1600 OAKWOOD AV  VALLEJO CA 94591,Place: NOONE SEE N- 1033A
11414773,12/03/2014 10:55,[RMS] Burglary,55 VALLE VISTA AV  VALLEJO CA 94590,
11414824,12/03/2014 10:52,[RMS] Burglary,405 CONCORD ST  VALLEJO CA 94591,
11414766,12/03/2014 10:39,[RMS] Burglary,614 LOUISIANA ST  VALLEJO CA 94590,
11415902,12/02/2014 19:39,[RMS] Burglary,119 KENTUCKY ST  VALLEJO CA 94590,
11414745,12/02/2014 19:08,[RMS] Burglary,128 RAINBOW CT  VALLEJO CA 94591,
11414750,12/02/2014 17:54,[RMS] Burglary,231 WOODSON WY  VALLEJO CA 94591,
11414738,12/02/2014 17:20,[RMS] Burglary,247 WINDSOR WY  VALLEJO CA 94591,
11414736,12/02/2014 15:27,[RMS] Attempted Burglary-Felony,639 TUOLUMNE ST  VALLEJO CA 94590,Place: @ATTEMPT
11414730,12/02/2014 14:58,[RMS] Burglary,614 GRENNAN ST  VALLEJO CA 94591,
11414786,12/02/2014 13:59,[RMS] Burglary,330 HERMOSA AV  VALLEJO CA 94589,
11414712,12/02/2014 09:25,[RMS] Burglary,153 CARNATION CIR  VALLEJO CA 94589,
11414670,12/01/2014 17:53,[RMS] Burglary,313 LOUISIANA ST  VALLEJO CA 94590,Place: @B/F W/GUN IN THE HOUSE
11414674,12/01/2014 17:09,[RMS] Burglary,131 ROSE CT  VALLEJO CA 94589,
11414704,12/01/2014 17:06,[RMS] Burglary,1141 PORTER ST  VALLEJO CA 94590,
11414661,12/01/2014 17:02,[RMS] Burglary,4 MARIPOSA ST  VALLEJO CA 94590,
11501468,12/01/2014 15:17,[RMS] Burglary,214 FALCON DR  VALLEJO CA 94589,
11414610,11/30/2014 20:22,[RMS] Burglary,325 AMBER AV  VALLEJO CA 94589,
11414609,11/30/2014 18:58,[RMS] Burglary,996 ASTER ST  VALLEJO CA 94589,Place: SCHWERIN RESIDENCE
11414618,11/30/2014 05:28,[RMS] Burglary,1219 MARIN ST  VALLEJO CA 94590,Place: DOUCETTE & ASSOCIATES
11414614,11/29/2014 23:55,[RMS] Burglary,1000 PUEBLO CT  VALLEJO CA 94591,
11414845,11/29/2014 15:20,[RMS] Burglary,1983 GRIFFIN DR  VALLEJO CA 94589,Place: @ 1983 GRIFFIN DR
11415731,11/29/2014 14:05,[RMS] Burglary,1201 GLEN COVE PKY  VALLEJO CA 94591,
11414569,11/29/2014 13:54,[RMS] Burglary,904 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: TARGET
11414655,11/28/2014 23:35,[RMS] Burglary,312 FARRAGUT AV  VALLEJO CA 94590,
11414652,11/28/2014 20:17,[RMS] Burglary,523 BRANCIFORTE ST  VALLEJO CA 94590,
11414567,11/28/2014 13:12,[RMS] Burglary,444 GEORGIA ST  VALLEJO CA 94590,Place: VALLEJO ADMIRALS
11414834,11/28/2014 12:52,[RMS] Burglary,574 BRUNSWICK DR  VALLEJO CA 94591,
11414524,11/28/2014 11:25,[RMS] Burglary,101 VIOLET DR  VALLEJO CA 94589,Place: RESIDENCE
11415474,11/28/2014 10:08,[RMS] Burglary,975 SERENO DR  VALLEJO CA 94589,Place: KAISER BAYVIEW SOUTH
11414521,11/27/2014 23:26,[RMS] Burglary,125 W BAXTER ST  VALLEJO CA 94590,
11414513,11/27/2014 22:46,[RMS] Burglary,721 EL DORADO ST  VALLEJO CA 94590,
11414651,11/27/2014 19:59,[RMS] Burglary,100 FLORIDA ST  VALLEJO CA 94590,
11414507,11/27/2014 19:25,[RMS] Burglary,701 LAUREL ST  VALLEJO CA 94591,Place: KITCHEN WINDOW
11414735,11/27/2014 14:01,[RMS] Burglary,148 W BAXTER ST  VALLEJO CA 94590,
11414620,11/27/2014 10:56,[RMS] Burglary,920 HUMBOLDT ST  VALLEJO CA 94591,Place: PUBLIC STORAGE
11415948,11/27/2014 08:48,[RMS] Burglary,2030 BROADWAY ST  VALLEJO CA 94589,Place: DELTA PACIFIC STEEL
11414497,11/27/2014 07:14,[RMS] Burglary,800 LIGHTHOUSE DR  VALLEJO CA 94590,Place: HILLCREST BAPTIST CHURCH
11414515,11/27/2014 01:00,[RMS] Burglary,824 FLORIDA ST  VALLEJO CA 94590,
11414486,11/26/2014 20:55,[RMS] Burglary,411 FLORIDA ST  VALLEJO CA 94590,
11414485,11/26/2014 20:52,[RMS] Burglary,1025 PINE ST  VALLEJO CA 94590,
11414632,11/26/2014 19:16,[RMS] Burglary,112 FLORIDA ST  VALLEJO CA 94590,
11414477,11/26/2014 18:14,[RMS] Burglary,938 VIRGINIA ST  VALLEJO CA 94590,Place: RUFF ENDEAVORS
11414483,11/26/2014 17:57,[RMS] Burglary,82 B ST  VALLEJO CA 94590,Place: 1021 WHEN ENRT
11414549,11/26/2014 16:56,[RMS] Burglary,1114 CAROLINA ST  VALLEJO CA 94590,Place: RESP KNOWN
11414474,11/26/2014 15:38,[RMS] Burglary,1114 SACRAMENTO ST  VALLEJO CA 94590,
11414455,11/26/2014 11:19,[RMS] Burglary,124 DAFFODIL CIR  VALLEJO CA 94591,Place: 30 AGO
11414616,11/26/2014 00:49,[RMS] Burglary,300 HILARY WY  VALLEJO CA 94591,
11414636,11/25/2014 17:12,[RMS] Burglary,928 VIRGINIA ST  VALLEJO CA 94590,Place: RUFF ENDEAVORS
11414659,11/25/2014 12:15,[RMS] Burglary,136 HARRIER AV  VALLEJO CA 94590,
11414988,11/25/2014 12:12,[RMS] Burglary,501 STARR AV  VALLEJO CA 94590,
11414450,11/25/2014 08:05,[RMS] Burglary,472 PARKVIEW TER  VALLEJO CA 94589,
11414978,11/24/2014 21:25,[RMS] Burglary,430 SOUTHPORT WY  VALLEJO CA 94591,
11414378,11/24/2014 18:00,[RMS] Burglary,240 WINDSOR WY  VALLEJO CA 94591,
11414380,11/24/2014 17:31,[RMS] Burglary,1128 ROLEEN DR  VALLEJO CA 94589,
11414379,11/24/2014 17:17,[RMS] Burglary,201 WHALE BONE CT  VALLEJO CA 94591,
11414377,11/24/2014 16:52,[RMS] Burglary,1402 FLORIDA ST  VALLEJO CA 94590,
11414374,11/24/2014 16:19,[RMS] Burglary,1017 KENTUCKY ST  VALLEJO CA 94590,
11414375,11/24/2014 14:02,[RMS] Burglary,532 YORK ST  VALLEJO CA 94590,
11414354,11/24/2014 09:27,[RMS] Burglary,4300 SONOMA BL  VALLEJO CA 94589,Place: WE CASH
11414638,11/24/2014 05:51,[RMS] Burglary,120 STEPHANIE CT  VALLEJO CA 94589,
11414689,11/23/2014 13:43,[RMS] Burglary,825 LOUISIANA ST  VALLEJO CA 94590,
11414341,11/23/2014 09:14,[RMS] Burglary,4300 SONOMA BL  VALLEJO CA 94589,Place: HAIR LOVE BEAUTY SUPPLY
11414403,11/23/2014 08:46,[RMS] Burglary,717 AMADOR ST  VALLEJO CA 94590,Place: BELVA HAIR DESIGN
11414289,11/22/2014 19:28,[RMS] Burglary,66 ROTARY WY  VALLEJO CA 94591,
11414288,11/22/2014 19:13,[RMS] Burglary,1900 ASCOT PKY  VALLEJO CA 94591,
11414279,11/22/2014 13:57,[RMS] Burglary,624 LOUISIANA ST  VALLEJO CA 94590,
11414263,11/21/2014 21:28,[RMS] Burglary,218 ECHO SUMMIT RD  VALLEJO CA 94589,
11414261,11/21/2014 20:02,[RMS] Burglary,728 MONTEREY ST  VALLEJO CA 94590,
11414258,11/21/2014 16:53,[RMS] Attempted Burglary-Felony,21 VENTURA ST  VALLEJO CA 94590,Place: DUNWOODY RESIDENCE
11414394,11/21/2014 15:04,[RMS] Burglary,1140 CUNNINGHAM ST  VALLEJO CA 94590,
11414239,11/21/2014 08:55,[RMS] Burglary,325 AUBURN DR  VALLEJO CA 94589,Place: POZOS RESIDENCE
11414327,11/20/2014 22:20,[RMS] Burglary,547 LIGHTHOUSE DR  VALLEJO CA 94590,
11414219,11/20/2014 18:00,[RMS] Burglary,310 VALENCIA ST  VALLEJO CA 94591,
11414213,11/20/2014 15:29,[RMS] Burglary,425 REIS  VALLEJO CA 94591,Place: @SECURITY CK
11414208,11/20/2014 14:00,[RMS] Attempted Burglary-Felony,316 MEADOWS DR  VALLEJO CA 94589,Place: @ATTEMPT 459
11414198,11/20/2014 12:25,[RMS] Attempted Burglary-Felony,215 SHASTA ST  VALLEJO CA 94590,Place: HOUSE
11414178,11/19/2014 22:03,[RMS] Burglary,5 PANORAMA DR  VALLEJO CA 94589,
11414176,11/19/2014 19:46,[RMS] Burglary,6400 EAGLE RIDGE DR  VALLEJO CA 94591,
11414173,11/19/2014 19:00,[RMS] Burglary,5832 CABERNET DR  VALLEJO CA 94591,Place: @AMBOY RESIDENCE
11414174,11/19/2014 17:27,[RMS] Burglary,620 LOUISIANA ST  VALLEJO CA 94590,
11414163,11/19/2014 12:16,[RMS] Burglary,2313 SONOMA BL  VALLEJO CA 94590,Place: 97 CENTS STORE
11414138,11/18/2014 23:45,[RMS] Burglary,88 VALLE VISTA AV  VALLEJO CA 94590,Place: GATE CODE 0088
11414132,11/18/2014 19:56,[RMS] Burglary,1117 SUTTER ST  VALLEJO CA 94590,
11414136,11/18/2014 19:45,[RMS] Burglary,6291 PEBBLE BEACH DR  VALLEJO CA 94591,Place: @CHANG RESIDENCE
11414126,11/18/2014 16:43,[RMS] Burglary,127 W BAXTER ST  VALLEJO CA 94590,
11414106,11/18/2014 09:35,[RMS] Burglary,812 GEORGIA ST  VALLEJO CA 94590,
11414090,11/17/2014 22:34,[RMS] Burglary,5801 CABERNET DR  VALLEJO CA 94591,
11414083,11/17/2014 16:21,[RMS] Burglary,109 OHIO ST  VALLEJO CA 94590,
11414064,11/17/2014 10:21,[RMS] Burglary,55 VALLE VISTA AV  VALLEJO CA 94590,Place: AUSTIN CREEK APARTMENTS
11414047,11/17/2014 08:43,[RMS] Burglary,125 POWER DR  VALLEJO CA 94589,Place: RESIDENCE
11414046,11/17/2014 06:30,[RMS] Burglary,129 POWER DR  VALLEJO CA 94589,Place: RESIDENCE
11414021,11/16/2014 17:37,[RMS] Burglary,314 GLENVIEW CIR  VALLEJO CA 94591,
11414124,11/16/2014 14:43,[RMS] Burglary,1101 MARIN ST  VALLEJO CA 94590,Place: OPEN DOOR/REP 97
11413967,11/14/2014 21:44,[RMS] Burglary,212 HAVEN CT  VALLEJO CA 94591,
11414071,11/14/2014 13:39,[RMS] Burglary,300 HILARY WY  VALLEJO CA 94591,
11414756,11/14/2014 09:51,[RMS] Burglary,1008 OHIO ST  VALLEJO CA 94590,Place: @ VPD LOBBY - STOLEN GUN
11413944,11/14/2014 08:24,[RMS] Burglary,201 AUTO MALL PKY  VALLEJO CA 94591,Place: TOYOTA OF VALLEJO
11413937,11/13/2014 20:58,[RMS] Burglary,869 BRENTWOOD AV  VALLEJO CA 94591,
11413915,11/13/2014 11:00,[RMS] Burglary,465 SKYLINE DR  VALLEJO CA 94591,
11413909,11/13/2014 10:33,[RMS] Burglary,401 HOLLY ST  VALLEJO CA 94589,
11413904,11/13/2014 01:58,[RMS] Burglary,707 HEARTWOOD AV  VALLEJO CA 94591,Place: GVRD HEARWOOD PORTABLE
11413883,11/12/2014 15:06,[RMS] Burglary,1211 NAPA ST  VALLEJO CA 94590,
11413888,11/12/2014 11:00,[RMS] Burglary,1040 FLAGSHIP DR  VALLEJO CA 94592,
11413886,11/11/2014 23:21,[RMS] Burglary,1101 N CAMINO ALTO  VALLEJO CA 94589,
11413789,11/10/2014 15:05,[RMS] Burglary,1426 BEACH ST  VALLEJO CA 94590,
11414728,11/10/2014 14:11,[RMS] Burglary,614 GRENNAN ST  VALLEJO CA 94591,
11413741,11/09/2014 00:18,[RMS] Burglary,399 MEADOWS DR  VALLEJO CA 94589,
11413868,11/08/2014 13:14,[RMS] Burglary,230 CASSADY ST  VALLEJO CA 94590,
11415040,11/08/2014 12:00,[RMS] Burglary,419 BRUNSWICK DR  VALLEJO CA 94591,
11413711,11/07/2014 21:35,[RMS] Burglary,1100 ALAMEDA ST  VALLEJO CA 94590,
11413710,11/07/2014 20:07,[RMS] Burglary,802 DANIELS AVE  VALLEJO CA 94590,
11413853,11/07/2014 18:31,[RMS] Burglary,2190 SACRAMENTO ST  VALLEJO CA 94590,
11413709,11/07/2014 18:28,[RMS] Burglary,435 ILLINOIS ST  VALLEJO CA 94590,Place: @RESPS POSS IN AREA
11413704,11/07/2014 16:32,[RMS] Burglary,440 CURTOLA PKY  VALLEJO CA 94590,Place: @10 AGO/VALLEJO TIMES HERALD INC
11413927,11/07/2014 11:25,[RMS] Burglary,215 LOUISIANA ST  VALLEJO CA 94590,
11413686,11/07/2014 06:12,[RMS] Burglary,WALNUT AV & A ST  VALLEJO CA 94592,Place: @BLDG 535
11413672,11/06/2014 19:06,[RMS] Attempted Burglary-Felony,101 ARROWHEAD DR  VALLEJO CA 94589,Place: ATTEMPT
11413846,11/06/2014 15:11,[RMS] Burglary,300 HILARY WY  VALLEJO CA 94591,
11413633,11/06/2014 09:53,[RMS] Attempted Burglary-Felony,101 CIMARRON DR  VALLEJO CA 94589,Place: NORIEGA RESIDENCE
11413692,11/06/2014 09:30,[RMS] Burglary,726 VERVAIS AV  VALLEJO CA 94591,
11413624,11/06/2014 04:10,[RMS] Burglary,1140 ROLEEN DR  VALLEJO CA 94589,
11413618,11/05/2014 19:59,[RMS] Burglary,648 CEDAR ST  VALLEJO CA 94591,
11413616,11/05/2014 19:28,[RMS] Burglary,130 OUTRIGGER DR  VALLEJO CA 94591,
11413617,11/05/2014 18:31,[RMS] Burglary,108 MAYO AV  VALLEJO CA 94590,
11413614,11/05/2014 18:15,[RMS] Burglary,330 WALLACE AVE  VALLEJO CA 94590,
11414445,11/05/2014 07:55,[RMS] Attempted Burglary-Felony,1324 SUTTER ST  VALLEJO CA 94590,Place: HOUSE
11413568,11/04/2014 20:57,[RMS] Burglary,113 JACKSON WY  VALLEJO CA 94591,
11413545,11/04/2014 14:44,[RMS] Burglary,315 LOUISIANA ST  VALLEJO CA 94590,Place: HOUSE
11413541,11/04/2014 12:50,[RMS] Attempted Burglary-Felony,1148 OAKWOOD AV  VALLEJO CA 94591,Place: @2P4 TO HANDLE
11413580,11/04/2014 08:53,[RMS] Burglary,2305 SPRINGS RD  VALLEJO CA 94591,Place: PIZZA HUT
11413517,11/04/2014 05:44,[RMS] Burglary,WOODROW AV & HOME ACRES AV  VALLEJO CA 94591,Place: @488 ATTEMPT
11413506,11/03/2014 20:26,[RMS] Burglary,315 LOUISIANA ST  VALLEJO CA 94590,
11413500,11/03/2014 16:29,[RMS] Burglary,717 POPE DR  VALLEJO CA 94591,
11413474,11/03/2014 12:00,[RMS] Burglary,1716 SONOMA BL  VALLEJO CA 94590,
11413488,11/03/2014 11:29,[RMS] Burglary,1320 LEMON ST  VALLEJO CA 94590,Place: FIVE STAR STORAGE
11413497,11/03/2014 07:01,[RMS] Burglary,3274 SONOMA BL  VALLEJO CA 94590,Place: THRIFT CENTER
11414630,11/02/2014 17:27,[RMS] Burglary,310 CAROUSEL DR  VALLEJO CA 94589,
11413498,11/02/2014 15:00,[RMS] Burglary,50 CHESLEY CT  VALLEJO CA 94591,
11414911,11/02/2014 14:56,[RMS] Burglary,163 BRIDGEVIEW PL  VALLEJO CA 94591,
11413649,11/02/2014 13:14,[RMS] Burglary,1928 SPRINGS RD  VALLEJO CA 94591,
11413487,11/02/2014 11:31,[RMS] Burglary,55 VALLE VISTA AV  VALLEJO CA 94590,
11413405,11/01/2014 19:23,[RMS] Burglary,500 CHRISTOPHER WY  VALLEJO CA 94589,
11413462,11/01/2014 10:22,[RMS] Burglary,118 SAND DOLLAR DR  VALLEJO CA 94591,
11414054,11/01/2014 09:46,[RMS] Burglary,334 BUCKSKIN PL  VALLEJO CA 94591,
11413387,11/01/2014 06:03,[RMS] Burglary,1 MARIPOSA ST  VALLEJO CA 94590,Place: BURGER KING
11413377,10/31/2014 22:06,[RMS] Burglary,115 SAUNDERS DR  VALLEJO CA 94591,
11413358,10/31/2014 13:29,[RMS] Burglary,306 DIANA DR  VALLEJO CA 94589,Place: @POSS 459
11413505,10/31/2014 12:00,[RMS] Burglary,315 LOUISIANA ST  VALLEJO CA 94590,
11413335,10/30/2014 21:01,[RMS] Burglary,103 MAHER CT  VALLEJO CA 94591,
11413368,10/30/2014 16:55,[RMS] Burglary,927 CAROLINA ST  VALLEJO CA 94590,
11413324,10/30/2014 14:22,[RMS] Attempted Burglary-Felony,316 ALHAMBRA AVE  VALLEJO CA 94591,
11413321,10/30/2014 13:29,[RMS] Burglary,277 WESTWOOD ST  VALLEJO CA 94591,
11414802,10/30/2014 13:21,[RMS] Burglary,920 HUMBOLDT ST  VALLEJO CA 94591,Place: PUBLIC STORAGE
11413345,10/30/2014 00:36,[RMS] Burglary,1314 MONTEITH DR  VALLEJO CA 94590,
11413446,10/29/2014 20:12,[RMS] Burglary,448 GEORGIA ST  VALLEJO CA 94590,
11413293,10/29/2014 19:36,[RMS] Burglary,448 GEORGIA ST  VALLEJO CA 94590,
11413292,10/28/2014 18:09,[RMS] Burglary,1455 ENTERPRISE ST  VALLEJO CA 94589,Place: MOTEL SIX
11413214,10/28/2014 09:53,[RMS] Burglary,800 WELLFLEET DRIVE  VALLEJO CA 94591,Place: @DORIA RESIDENCE
11413200,10/28/2014 01:19,[RMS] Burglary,530 ROLEEN DR  VALLEJO CA 94589,
11413280,10/27/2014 20:13,[RMS] Burglary,3400 TENNESSEE ST  VALLEJO CA 94591,
11413191,10/27/2014 17:11,[RMS] Burglary,300 HILARY WY  VALLEJO CA 94591,
11413137,10/27/2014 05:08,[RMS] Burglary,480 NAPA ST  VALLEJO CA 94590,Place: MOORE RESIDENCE
11413179,10/26/2014 23:05,[RMS] Burglary,55 VALLE VISTA AV  VALLEJO CA 94590,Place: AUSTIN CREEK APARTMENTS
11413132,10/26/2014 20:19,[RMS] Burglary,455 HOLLY ST  VALLEJO CA 94589,Place: @HIPPOLITO RESIDENCE
11413123,10/26/2014 16:28,[RMS] Burglary,1524 ELLIOTT DR  VALLEJO CA 94589,
11413110,10/26/2014 06:50,[RMS] Burglary,1920 SOLANO AV  VALLEJO CA 94590,"Place: NEED INT CK/CHURCH\'S CHICKEN"
11413242,10/25/2014 17:20,[RMS] Burglary,148 PINTO DR  VALLEJO CA 94591,
11413063,10/24/2014 15:05,[RMS] Burglary,1733 ILLINOIS STREET  VALLEJO CA 94590,
11413060,10/24/2014 12:55,[RMS] Burglary,545 STEFFAN ST  VALLEJO CA 94591,Place: LOZANO RESIDENCE
11413054,10/24/2014 12:30,[RMS] Attempted Burglary-Felony,911 KENTUCKY ST  VALLEJO CA 94590,Place: @ATTEMPTING
11413048,10/24/2014 09:29,[RMS] Burglary,529 OHIO ST  VALLEJO CA 94590,Place: @*SUBJ SEEN IN YARD
11413081,10/24/2014 02:01,[RMS] Burglary,913 SUTTER ST  VALLEJO CA 94590,
11413033,10/23/2014 20:19,[RMS] Burglary,141 CADLONI LN  VALLEJO CA 94591,
11413035,10/23/2014 18:36,[RMS] Attempted Burglary-Felony,50 HALLIDAY ST  VALLEJO CA 94590,
11413026,10/23/2014 14:39,[RMS] Burglary,136 COLOMA WY  VALLEJO CA 94589,
11413068,10/22/2014 17:28,[RMS] Burglary,508 MILLER AV  VALLEJO CA 94591,
11412955,10/22/2014 15:36,[RMS] Burglary,515 STEFFAN ST  VALLEJO CA 94591,Place: CRUMP RESIDENCE
11412962,10/22/2014 15:09,[RMS] Burglary,563 N CAMINO ALTO  VALLEJO CA 94590,
11412940,10/22/2014 11:26,[RMS] Attempted Burglary-Felony,633 CAROLINA ST  VALLEJO CA 94590,Place: HOUSE
11412911,10/22/2014 05:20,[RMS] Burglary,165 PLAZA DR  VALLEJO CA 94591,Place: T MOBLIE
11412893,10/21/2014 16:34,[RMS] Attempted Burglary-Felony,411 NAPA ST  VALLEJO CA 94590,
11412899,10/21/2014 16:23,[RMS] Burglary,1809 MINI DR  VALLEJO CA 94589,
11412887,10/21/2014 13:07,[RMS] Burglary,1901 GEORGIA ST  VALLEJO CA 94590,Place: JUDDS WINDOW CLEANING
11412886,10/21/2014 12:58,[RMS] Burglary,774 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: SAFEWAY
11412861,10/20/2014 20:39,[RMS] Burglary,512 SACRAMENTO ST  VALLEJO CA 94590,Place: CHINA WOK CHINESE CUISINE
11412999,10/20/2014 19:51,[RMS] Burglary,1608 NAPA ST  VALLEJO CA 94590,
11412847,10/20/2014 14:45,[RMS] Burglary,2261 SACRAMENTO ST  VALLEJO CA 94590,
11412836,10/20/2014 12:00,[RMS] Burglary,776 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: SAFEWAY PARKNG LOT
11412953,10/20/2014 11:32,[RMS] Burglary,639 LOUISIANA ST  VALLEJO CA 94590,
11412827,10/20/2014 09:49,[RMS] Attempted Burglary-Felony,897 KNIGHTS CIR  VALLEJO CA 94591,Place: @ATTEMPT
11412824,10/20/2014 08:38,[RMS] Attempted Burglary-Felony,239 FLEMING AV  VALLEJO CA 94590,Place: HOUSE
11412825,10/19/2014 09:04,[RMS] Attempted Burglary-Felony,531 SWAN WAY  VALLEJO CA 94589,Place: @ATTEMPT
11412785,10/19/2014 04:50,[RMS] Burglary,905 BROADWAY ST  VALLEJO CA 94590,Place: @PIZZA HUT
11413553,10/18/2014 23:48,[RMS] Burglary,1455 ENTERPRISE ST  VALLEJO CA 94589,Place: MOTEL 6
11412782,10/18/2014 22:38,[RMS] Burglary,1122 FLORIDA ST  VALLEJO CA 94590,
11412783,10/18/2014 22:16,[RMS] Burglary,1130 FLORIDA ST  VALLEJO CA 94590,
11415703,10/18/2014 18:21,[RMS] Burglary,222 COUCH ST  VALLEJO CA 94590,Place: METRO SELF STORAGE
11412753,10/18/2014 06:04,[RMS] Burglary,1 MARIPOSA ST  VALLEJO CA 94590,Place: @BURGER KING///AND SECCK
11412714,10/16/2014 22:43,[RMS] Burglary,336 SEAWIND DR  VALLEJO CA 94590,
11412702,10/16/2014 16:45,[RMS] Burglary,155 RALSTON CT  VALLEJO CA 94591,
11412704,10/16/2014 16:10,[RMS] Burglary,315 LOUISIANA ST  VALLEJO CA 94590,
11412730,10/16/2014 11:05,[RMS] Burglary,289 MARE ISLAND WY  VALLEJO CA 94590,Place: @IFO STN
11412920,10/15/2014 16:49,[RMS] Burglary,115 DILLON DR  VALLEJO CA 94589,
11412650,10/15/2014 13:33,[RMS] Burglary,2126 INDIANA ST  VALLEJO CA 94590,
11412632,10/15/2014 13:02,[RMS] Burglary,6181 ELKHORN CT  VALLEJO CA 94591,
11412631,10/15/2014 12:53,[RMS] Burglary,751 ROSEWOOD AV  VALLEJO CA 94591,Place: @POSS JUST OCCRD
11412624,10/15/2014 11:35,[RMS] Burglary,177 MASONIC DR  VALLEJO CA 94591,Place: SPENCE RESIDENCE
11412601,10/14/2014 21:23,[RMS] Burglary,250 CRISP AV  VALLEJO CA 94592,
11412587,10/14/2014 20:11,[RMS] Attempted Burglary-Felony,2782 GEORGIA ST  VALLEJO CA 94591,
11412523,10/13/2014 22:45,[RMS] Attempted Burglary-Felony,100 SETTERQUIST DR  VALLEJO CA 94589,Place: FOLEY CULTURE CENTER
11412525,10/13/2014 17:50,[RMS] Burglary,2851 REDWOOD PW  VALLEJO CA,
11412512,10/13/2014 13:00,[RMS] Burglary,615 KENTUCKY ST  VALLEJO CA 94590,Place: HOUSE
11412516,10/13/2014 12:54,[RMS] Burglary,751 ROSEWOOD AV  VALLEJO CA 94591,
11412496,10/12/2014 21:04,[RMS] Burglary,1459 N CAMINO ALTO  VALLEJO CA 94589,
11412452,10/11/2014 13:35,[RMS] Burglary,722 PENNSYLVANIA ST  VALLEJO CA 94590,
11412441,10/11/2014 08:55,[RMS] Burglary,1921 SONOMA BLVD  VALLEJO CA 94590,Place: G AND M FOREIGN CAR REPAIR
11412429,10/10/2014 19:07,[RMS] Burglary,727 CAROLINA ST  VALLEJO CA 94590,
11412411,10/10/2014 13:35,[RMS] Burglary,110 CAMINO ALTO ST  VALLEJO CA 94590,Place: CAVANAUGH RESIDENCE
11412409,10/10/2014 13:22,[RMS] Burglary,15 ANTIOCH DR  VALLEJO CA 94589,
11412412,10/10/2014 13:00,[RMS] Burglary,1175 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: HOME DEPOT
11412407,10/10/2014 11:59,[RMS] Burglary,1190 ADMIRAL CALLAGHAN LN  VALLEJO CA 94591,Place: KOHLS
11412617,10/10/2014 10:57,[RMS] Burglary,144 WESTWOOD ST  VALLEJO CA 94591,Place: ELEVATION ADVERTISING & MARKET
11412404,10/09/2014 17:53,[RMS] Burglary,519 SPRINGS RD  VALLEJO CA 94590,
11412366,10/09/2014 10:49,[RMS] Burglary,211 VALLE VISTA AV  VALLEJO CA 94590,
11412336,10/08/2014 17:28,[RMS] Burglary,336 VALLE VISTA AV  VALLEJO CA 94590,
11412380,10/08/2014 14:00,[RMS] Burglary,228 B ST  VALLEJO CA 94590,
11412312,10/08/2014 10:39,[RMS] Burglary,601 TENNESSEE ST  VALLEJO CA 94590,Place: DISCOUNT CIGGERETTES
11412311,10/08/2014 10:12,[RMS] Burglary,373 CLYDSDALE DR  VALLEJO CA 94591,Place: @ZABALETA RESIDENCE
11412284,10/07/2014 19:22,[RMS] Burglary,128 IFLAND WY  VALLEJO CA 94589,
11412253,10/07/2014 15:14,[RMS] Burglary,129 MAURER WY  VALLEJO CA 94591,
11412265,10/07/2014 13:58,[RMS] Burglary,927 TENNESSEE ST  VALLEJO CA 94590,Place: CONSUMER MUSIC
11412250,10/07/2014 13:43,[RMS] Burglary,918 LOUISIANA ST  VALLEJO CA 94590,Place: GLAIM RESIDENCE
11412277,10/07/2014 13:32,[RMS] Burglary,1005 SHERIDAN ST  VALLEJO CA 94590,
11412197,10/06/2014 13:30,[RMS] Burglary,132 HOGAN DR  VALLEJO CA 94589,Place: DELOSREYES RESIDENCE
11412306,10/06/2014 09:44,[RMS] Burglary,731 NAPA ST  VALLEJO CA 94590,
11412152,10/05/2014 17:31,[RMS] Burglary,623 EL DORADO ST  VALLEJO CA 94590,Place: APARTMENT
11412406,10/05/2014 12:02,[RMS] Burglary,100 RINCON WY  VALLEJO CA 94590,
